application_id,application_date,job_id,job_title,location,salary_min,salary_max,avg_salary,company_name,industry,seeker_id,experience_years,current_location,status
1246,2026-04-02,209,Business Analyst,Bangalore,694373,1012451,853412,Amazon,Finance,139,1,Hyderabad,Interview
1247,2026-04-02,11,Data Analyst,Pune,412781,1336091,874436,Cognizant,Analytics,19,5,Pune,Rejected
1248,2026-04-02,6,BI Analyst,Mumbai,480261,1300706,890483,Deloitte,IT,89,1,Pune,Rejected
1249,2026-04-02,201,Business Analyst,Pune,697053,1228551,962802,Deloitte,Consulting,176,4,Hyderabad,Rejected
1250,2026-04-02,169,Business Analyst,Pune,501577,970692,736134,Cognizant,IT,36,8,Delhi,Applied
1251,2026-04-02,216,Data Scientist,Delhi,482174,963084,722629,Infosys,Finance,155,3,Delhi,Applied
1252,2026-04-02,217,BI Analyst,Pune,406022,1493261,949641,Cognizant,Finance,115,2,Mumbai,Shortlisted
1253,2026-04-02,217,BI Analyst,Pune,406022,1493261,949641,Cognizant,Finance,1,3,Hyderabad,Rejected
1254,2026-04-02,254,Business Analyst,Pune,460936,1458724,959830,Amazon,Consulting,156,7,Hyderabad,Hired
1255,2026-04-02,227,Data Analyst,Bangalore,782929,965662,874295,Amazon,Consulting,89,1,Pune,Hired
1256,2026-04-02,259,Data Scientist,Mumbai,627474,1488672,1058073,Infosys,Analytics,7,7,Mumbai,Applied
1257,2026-04-02,165,BI Analyst,Mumbai,684439,1111301,897870,Google,IT,11,6,Hyderabad,Applied
1258,2026-04-02,223,Data Analyst,Mumbai,791833,1304599,1048216,Amazon,Consulting,162,5,Mumbai,Hired
1259,2026-04-02,152,Data Analyst,Mumbai,671616,1318263,994939,Cognizant,Analytics,143,3,Mumbai,Interview
1260,2026-04-02,185,Data Scientist,Pune,561956,1434059,998007,Infosys,Ecommerce,157,4,Pune,Shortlisted
1261,2026-04-02,277,BI Analyst,Hyderabad,749670,1316163,1032916,Google,IT,77,7,Bangalore,Rejected
1262,2026-04-02,242,Business Analyst,Mumbai,449722,1007381,728551,Deloitte,Consulting,39,8,Mumbai,Interview
1263,2026-04-02,260,BI Analyst,Hyderabad,566229,1313316,939772,TCS,Finance,126,3,Delhi,Hired
1264,2026-04-02,158,Data Analyst,Bangalore,458883,1399236,929059,Cognizant,Ecommerce,137,1,Delhi,Interview
1265,2026-04-02,56,SQL Developer,Mumbai,600824,934258,767541,Google,IT,186,6,Pune,Interview
1266,2026-04-02,188,BI Analyst,Delhi,489137,1091608,790372,Capgemini,Consulting,15,1,Mumbai,Applied
1267,2026-04-02,100,Data Analyst,Pune,568328,1444267,1006297,Deloitte,Consulting,26,6,Delhi,Shortlisted
1268,2026-04-02,245,Business Analyst,Mumbai,550988,908123,729555,Cognizant,Analytics,107,3,Delhi,Shortlisted
1269,2026-04-02,146,Data Scientist,Mumbai,464228,1015030,739629,Google,Analytics,80,7,Pune,Applied
1270,2026-04-02,33,Data Scientist,Hyderabad,504854,1077324,791089,Cognizant,IT,78,4,Pune,Hired
1271,2026-04-02,286,Data Scientist,Pune,616667,1027720,822193,Capgemini,Consulting,103,5,Mumbai,Shortlisted
1272,2026-04-02,54,Data Analyst,Delhi,528273,1462333,995303,Cognizant,IT,22,3,Delhi,Shortlisted
1273,2026-04-02,163,SQL Developer,Hyderabad,741986,1339995,1040990,Deloitte,Analytics,174,1,Pune,Shortlisted
1274,2026-04-02,28,Data Analyst,Bangalore,619424,1120642,870033,Infosys,Finance,21,6,Hyderabad,Shortlisted
1275,2026-04-02,300,Business Analyst,Mumbai,533872,1367052,950462,Cognizant,Ecommerce,14,7,Pune,Shortlisted
1276,2026-04-02,112,Business Analyst,Mumbai,414953,927778,671365,Wipro,Ecommerce,148,5,Delhi,Rejected
1277,2026-04-02,98,Data Scientist,Hyderabad,703267,1034219,868743,Google,Ecommerce,7,7,Mumbai,Interview
1278,2026-04-02,44,Data Analyst,Delhi,461275,986440,723857,Deloitte,Consulting,163,0,Delhi,Rejected
1279,2026-04-02,293,Data Scientist,Pune,431962,954994,693478,Microsoft,Analytics,44,7,Bangalore,Shortlisted
1280,2026-04-02,92,SQL Developer,Hyderabad,770984,1196954,983969,Wipro,Ecommerce,12,6,Pune,Shortlisted
1281,2026-04-02,63,Business Analyst,Pune,424214,1032999,728606,Infosys,Finance,172,5,Pune,Interview
1282,2026-04-02,84,Data Analyst,Bangalore,478269,1522702,1000485,Deloitte,IT,70,3,Bangalore,Hired
1283,2026-04-02,177,SQL Developer,Delhi,417578,1150618,784098,Cognizant,Consulting,167,8,Pune,Shortlisted
1284,2026-04-02,55,Business Analyst,Delhi,729540,1497319,1113429,Amazon,Consulting,61,6,Delhi,Rejected
1285,2026-04-02,77,SQL Developer,Bangalore,650466,906187,778326,Cognizant,Analytics,54,0,Delhi,Rejected
1286,2026-04-02,52,Business Analyst,Pune,750459,1107016,928737,Amazon,Finance,158,8,Hyderabad,Applied
1287,2026-04-02,24,Data Scientist,Hyderabad,593850,1086836,840343,Deloitte,Analytics,17,2,Mumbai,Hired
1288,2026-04-02,236,Data Analyst,Hyderabad,490631,1251075,870853,Microsoft,Analytics,70,3,Bangalore,Shortlisted
1289,2026-04-02,93,Data Scientist,Bangalore,416825,1030299,723562,Deloitte,Analytics,46,7,Bangalore,Hired
1290,2026-04-02,26,BI Analyst,Pune,694484,1428504,1061494,Deloitte,Ecommerce,132,2,Hyderabad,Applied
1291,2026-04-02,104,BI Analyst,Bangalore,696734,1009456,853095,Cognizant,Finance,180,1,Hyderabad,Applied
1292,2026-04-02,62,Data Scientist,Mumbai,689235,1271436,980335,Cognizant,Analytics,52,3,Delhi,Shortlisted
1293,2026-04-02,82,Business Analyst,Bangalore,465323,997936,731629,Deloitte,Analytics,60,5,Mumbai,Shortlisted
1294,2026-04-02,56,SQL Developer,Mumbai,600824,934258,767541,Google,IT,165,2,Pune,Applied
1295,2026-04-02,113,Data Scientist,Hyderabad,620432,1478190,1049311,Deloitte,Analytics,43,2,Hyderabad,Interview
1296,2026-04-02,111,SQL Developer,Hyderabad,652125,1470264,1061194,Capgemini,IT,45,7,Pune,Hired
1297,2026-04-02,125,Data Analyst,Delhi,625394,977390,801392,Wipro,Analytics,120,8,Delhi,Hired
1298,2026-04-02,129,Data Analyst,Pune,675604,1292254,983929,Microsoft,Analytics,78,4,Pune,Interview
1299,2026-04-02,7,Data Analyst,Pune,661694,1403183,1032438,Amazon,IT,89,1,Pune,Shortlisted
1300,2026-04-02,103,Business Analyst,Bangalore,760093,926050,843071,Capgemini,Consulting,21,6,Hyderabad,Shortlisted
1301,2026-04-02,285,SQL Developer,Bangalore,500423,1379328,939875,Google,Analytics,50,8,Hyderabad,Hired
1302,2026-04-02,194,Data Scientist,Mumbai,623446,962444,792945,Cognizant,Analytics,148,5,Delhi,Interview
1303,2026-04-02,239,Business Analyst,Delhi,731891,1206759,969325,Cognizant,Analytics,134,1,Delhi,Shortlisted
1304,2026-04-02,119,Data Analyst,Bangalore,598473,1422851,1010662,Microsoft,Consulting,11,6,Hyderabad,Rejected
1305,2026-04-02,105,Business Analyst,Pune,542335,1323584,932959,Deloitte,IT,82,3,Bangalore,Rejected
1306,2026-04-02,128,SQL Developer,Mumbai,681975,1275684,978829,Capgemini,Consulting,50,8,Hyderabad,Hired
1307,2026-04-02,190,SQL Developer,Delhi,586058,943248,764653,Cognizant,Finance,47,2,Pune,Applied
1308,2026-04-02,11,Data Analyst,Pune,412781,1336091,874436,Cognizant,Analytics,123,5,Pune,Applied
1309,2026-04-02,125,Data Analyst,Delhi,625394,977390,801392,Wipro,Analytics,23,5,Hyderabad,Interview
1310,2026-04-02,48,Business Analyst,Delhi,567062,1085270,826166,Cognizant,Finance,12,6,Pune,Interview
1311,2026-04-02,205,Business Analyst,Mumbai,763104,1033518,898311,Cognizant,IT,200,7,Bangalore,Applied
1312,2026-04-02,130,Data Analyst,Mumbai,529342,1315676,922509,Microsoft,Analytics,76,3,Hyderabad,Interview
1313,2026-04-02,33,Data Scientist,Hyderabad,504854,1077324,791089,Cognizant,IT,54,0,Delhi,Applied
1314,2026-04-02,97,SQL Developer,Pune,680632,1366685,1023658,Deloitte,Consulting,141,4,Mumbai,Interview
1315,2026-04-02,138,BI Analyst,Hyderabad,617034,1373545,995289,Cognizant,Consulting,67,7,Pune,Applied
1316,2026-04-02,22,SQL Developer,Delhi,498822,929785,714303,Google,IT,113,3,Bangalore,Shortlisted
1317,2026-04-02,64,Business Analyst,Hyderabad,431527,1057598,744562,Cognizant,Finance,51,3,Mumbai,Hired
1318,2026-04-02,3,BI Analyst,Delhi,501993,1083999,792996,Amazon,Consulting,154,2,Pune,Interview
1319,2026-04-02,281,Data Scientist,Delhi,470695,1451571,961133,Amazon,Consulting,48,8,Bangalore,Interview
1320,2026-04-02,125,Data Analyst,Delhi,625394,977390,801392,Wipro,Analytics,125,5,Delhi,Shortlisted
1321,2026-04-02,40,Business Analyst,Pune,510274,1017333,763803,Accenture,Consulting,161,5,Pune,Hired
1322,2026-04-02,120,Business Analyst,Delhi,751724,1310504,1031114,Microsoft,Analytics,141,4,Mumbai,Rejected
1323,2026-04-02,245,Business Analyst,Mumbai,550988,908123,729555,Cognizant,Analytics,189,5,Pune,Applied
1324,2026-04-02,287,Business Analyst,Delhi,560709,1072158,816433,Amazon,Consulting,181,4,Mumbai,Applied
1325,2026-04-02,79,Data Analyst,Mumbai,494190,1160005,827097,Microsoft,Analytics,116,8,Delhi,Applied
1326,2026-04-02,178,Data Scientist,Hyderabad,567992,1413136,990564,Deloitte,IT,88,4,Mumbai,Shortlisted
1327,2026-04-02,57,SQL Developer,Bangalore,743009,1343067,1043038,Deloitte,Consulting,44,7,Bangalore,Interview
1328,2026-04-02,187,Data Analyst,Pune,762695,1093851,928273,Cognizant,IT,145,4,Bangalore,Applied
1329,2026-04-02,300,Business Analyst,Mumbai,533872,1367052,950462,Cognizant,Ecommerce,7,7,Mumbai,Rejected
1330,2026-04-02,284,SQL Developer,Hyderabad,748371,1162406,955388,Amazon,Finance,53,1,Mumbai,Interview
1331,2026-04-02,51,BI Analyst,Mumbai,739029,900050,819539,Accenture,Consulting,78,4,Pune,Interview
1332,2026-04-02,222,BI Analyst,Mumbai,449878,1411510,930694,Amazon,IT,139,1,Hyderabad,Rejected
1333,2026-04-02,93,Data Scientist,Bangalore,416825,1030299,723562,Deloitte,Analytics,64,7,Hyderabad,Interview
1334,2026-04-02,151,Data Analyst,Bangalore,660145,1034826,847485,Deloitte,Consulting,151,3,Hyderabad,Rejected
1335,2026-04-02,153,Data Analyst,Hyderabad,748369,1023041,885705,Infosys,Analytics,75,7,Hyderabad,Interview
1336,2026-04-02,43,BI Analyst,Pune,593292,1483638,1038465,Deloitte,Analytics,93,4,Mumbai,Interview
1337,2026-04-02,10,SQL Developer,Mumbai,579352,983944,781648,Amazon,Consulting,200,7,Bangalore,Shortlisted
1338,2026-04-02,221,Data Scientist,Delhi,596876,1266422,931649,Cognizant,Ecommerce,176,4,Hyderabad,Hired
1339,2026-04-02,68,Business Analyst,Hyderabad,565325,985185,775255,Cognizant,Analytics,40,7,Delhi,Hired
1340,2026-04-02,214,Business Analyst,Mumbai,503290,1154150,828720,Capgemini,IT,198,4,Pune,Applied
1341,2026-04-02,54,Data Analyst,Delhi,528273,1462333,995303,Cognizant,IT,38,1,Pune,Rejected
1342,2026-04-02,217,BI Analyst,Pune,406022,1493261,949641,Cognizant,Finance,159,3,Pune,Hired
1343,2026-04-02,125,Data Analyst,Delhi,625394,977390,801392,Wipro,Analytics,15,1,Mumbai,Shortlisted
1344,2026-04-02,97,SQL Developer,Pune,680632,1366685,1023658,Deloitte,Consulting,87,3,Bangalore,Hired
1345,2026-04-02,255,SQL Developer,Bangalore,439263,1014536,726899,Amazon,IT,110,4,Delhi,Rejected
1346,2026-04-02,279,BI Analyst,Delhi,403222,907212,655217,Amazon,Consulting,197,0,Hyderabad,Shortlisted
1347,2026-04-02,235,BI Analyst,Delhi,403152,1221507,812329,Capgemini,Consulting,190,4,Pune,Hired
1348,2026-04-02,236,Data Analyst,Hyderabad,490631,1251075,870853,Microsoft,Analytics,190,4,Pune,Rejected
1349,2026-04-02,224,BI Analyst,Pune,556168,961216,758692,Microsoft,Analytics,180,1,Hyderabad,Rejected
1350,2026-04-02,48,Business Analyst,Delhi,567062,1085270,826166,Cognizant,Finance,116,8,Delhi,Interview
1351,2026-04-02,289,Data Analyst,Bangalore,759341,1211586,985463,Accenture,Analytics,3,7,Bangalore,Hired
1352,2026-04-02,73,SQL Developer,Pune,719231,1276180,997705,Deloitte,Analytics,147,1,Bangalore,Rejected
1353,2026-04-02,86,Business Analyst,Pune,575842,1409289,992565,Accenture,Analytics,158,8,Hyderabad,Rejected
1354,2026-04-02,26,BI Analyst,Pune,694484,1428504,1061494,Deloitte,Ecommerce,161,5,Pune,Shortlisted
1355,2026-04-02,30,Data Scientist,Mumbai,574433,930713,752573,Cognizant,Finance,61,6,Delhi,Hired
1356,2026-04-02,9,SQL Developer,Hyderabad,481959,1136092,809025,Capgemini,Consulting,5,5,Bangalore,Applied
1357,2026-04-02,9,SQL Developer,Hyderabad,481959,1136092,809025,Capgemini,Consulting,99,7,Mumbai,Shortlisted
1358,2026-04-02,57,SQL Developer,Bangalore,743009,1343067,1043038,Deloitte,Consulting,83,7,Delhi,Rejected
1359,2026-04-02,91,SQL Developer,Mumbai,523968,1046928,785448,Amazon,IT,17,2,Mumbai,Interview
1360,2026-04-02,149,Data Scientist,Bangalore,787569,1236229,1011899,Microsoft,Analytics,157,4,Pune,Shortlisted
1361,2026-04-02,295,Business Analyst,Pune,672175,1417046,1044610,Amazon,Consulting,28,1,Pune,Interview
1362,2026-04-02,80,Business Analyst,Hyderabad,704373,1375939,1040156,Cognizant,Analytics,34,0,Pune,Shortlisted
1363,2026-04-02,215,Business Analyst,Hyderabad,789684,1351614,1070649,Amazon,Consulting,123,5,Pune,Hired
1364,2026-04-02,291,Data Scientist,Mumbai,794374,1258147,1026260,Capgemini,IT,25,2,Delhi,Applied
1365,2026-04-02,128,SQL Developer,Mumbai,681975,1275684,978829,Capgemini,Consulting,134,1,Delhi,Rejected
1366,2026-04-02,219,Data Scientist,Mumbai,615231,1352793,984012,Deloitte,Analytics,89,1,Pune,Applied
1367,2026-04-02,278,Data Analyst,Bangalore,471157,985233,728195,Amazon,Consulting,177,1,Hyderabad,Hired
1368,2026-04-02,98,Data Scientist,Hyderabad,703267,1034219,868743,Google,Ecommerce,171,8,Hyderabad,Hired
1369,2026-04-02,91,SQL Developer,Mumbai,523968,1046928,785448,Amazon,IT,146,8,Mumbai,Rejected
1370,2026-04-02,281,Data Scientist,Delhi,470695,1451571,961133,Amazon,Consulting,146,8,Mumbai,Applied
1371,2026-04-02,68,Business Analyst,Hyderabad,565325,985185,775255,Cognizant,Analytics,125,5,Delhi,Rejected
1372,2026-04-02,268,Data Scientist,Pune,769836,1432173,1101004,Capgemini,Consulting,45,7,Pune,Interview
1373,2026-04-02,180,Data Analyst,Pune,539783,1104882,822332,Cognizant,Finance,177,1,Hyderabad,Interview
1374,2026-04-02,228,BI Analyst,Delhi,519142,1022361,770751,Microsoft,Consulting,69,6,Pune,Shortlisted
1375,2026-04-02,208,SQL Developer,Pune,617661,1136459,877060,Amazon,Finance,59,0,Bangalore,Hired
1376,2026-04-02,170,SQL Developer,Pune,715977,1134134,925055,Amazon,Consulting,127,1,Delhi,Interview
1377,2026-04-02,17,Data Scientist,Bangalore,720751,1007742,864246,Accenture,Consulting,45,7,Pune,Shortlisted
1378,2026-04-02,32,BI Analyst,Hyderabad,743686,1373954,1058820,Deloitte,Consulting,147,1,Bangalore,Rejected
1379,2026-04-02,64,Business Analyst,Hyderabad,431527,1057598,744562,Cognizant,Finance,76,3,Hyderabad,Rejected
1380,2026-04-02,29,Data Analyst,Pune,432579,1424995,928787,Amazon,Consulting,37,6,Hyderabad,Interview
1381,2026-04-02,284,SQL Developer,Hyderabad,748371,1162406,955388,Amazon,Finance,33,7,Pune,Hired
1382,2026-04-02,239,Business Analyst,Delhi,731891,1206759,969325,Cognizant,Analytics,161,5,Pune,Shortlisted
1383,2026-04-02,243,Data Analyst,Bangalore,412064,1124415,768239,Capgemini,Consulting,148,5,Delhi,Shortlisted
1384,2026-04-02,244,Business Analyst,Hyderabad,489776,1103602,796689,Capgemini,IT,195,2,Mumbai,Rejected
1385,2026-04-02,116,BI Analyst,Hyderabad,655500,922173,788836,Google,Analytics,186,6,Pune,Applied
1386,2026-04-02,138,BI Analyst,Hyderabad,617034,1373545,995289,Cognizant,Consulting,140,3,Pune,Interview
1387,2026-04-02,295,Business Analyst,Pune,672175,1417046,1044610,Amazon,Consulting,192,1,Hyderabad,Interview
1388,2026-04-02,50,Data Scientist,Bangalore,780866,1218362,999614,Amazon,Finance,150,7,Delhi,Shortlisted
1389,2026-04-02,197,Data Scientist,Delhi,433502,1007738,720620,Cognizant,Finance,134,1,Delhi,Shortlisted
1390,2026-04-02,271,Data Analyst,Pune,650122,1256647,953384,Accenture,Finance,20,2,Mumbai,Interview
1391,2026-04-02,128,SQL Developer,Mumbai,681975,1275684,978829,Capgemini,Consulting,197,0,Hyderabad,Shortlisted
1392,2026-04-02,67,Data Scientist,Mumbai,674620,1224631,949625,Microsoft,Consulting,78,4,Pune,Applied
1393,2026-04-02,255,SQL Developer,Bangalore,439263,1014536,726899,Amazon,IT,64,7,Hyderabad,Shortlisted
1394,2026-04-02,281,Data Scientist,Delhi,470695,1451571,961133,Amazon,Consulting,172,5,Pune,Interview
1395,2026-04-02,148,BI Analyst,Pune,457789,1404810,931299,Amazon,Consulting,37,6,Hyderabad,Hired
1396,2026-04-02,251,Data Analyst,Delhi,489142,1390432,939787,Deloitte,Analytics,163,0,Delhi,Hired
1397,2026-04-02,115,Business Analyst,Mumbai,767044,1062633,914838,Capgemini,Consulting,48,8,Bangalore,Interview
1398,2026-04-02,93,Data Scientist,Bangalore,416825,1030299,723562,Deloitte,Analytics,162,5,Mumbai,Shortlisted
1399,2026-04-02,49,SQL Developer,Bangalore,412384,1071941,742162,Cognizant,Analytics,83,7,Delhi,Rejected
1400,2026-04-02,283,Business Analyst,Delhi,749895,1050191,900043,Infosys,Consulting,131,7,Hyderabad,Interview
1401,2026-04-02,208,SQL Developer,Pune,617661,1136459,877060,Amazon,Finance,95,7,Mumbai,Shortlisted
1402,2026-04-02,1,SQL Developer,Hyderabad,466144,1109347,787745,Deloitte,Analytics,114,8,Delhi,Rejected
1403,2026-04-02,248,SQL Developer,Delhi,650416,1396489,1023452,Cognizant,Ecommerce,108,6,Pune,Applied
1404,2026-04-02,25,BI Analyst,Mumbai,772682,1322940,1047811,Deloitte,Ecommerce,28,1,Pune,Rejected
1405,2026-04-02,58,SQL Developer,Hyderabad,544418,985272,764845,Amazon,Finance,145,4,Bangalore,Applied
1406,2026-04-02,249,BI Analyst,Pune,494397,1388327,941362,Accenture,Analytics,19,5,Pune,Applied
1407,2026-04-02,39,Data Analyst,Bangalore,695002,1023807,859404,Infosys,Consulting,34,0,Pune,Hired
1408,2026-04-02,182,Data Analyst,Delhi,746619,1393572,1070095,Amazon,Finance,130,7,Pune,Applied
1409,2026-04-02,49,SQL Developer,Bangalore,412384,1071941,742162,Cognizant,Analytics,57,0,Mumbai,Interview
1410,2026-04-02,29,Data Analyst,Pune,432579,1424995,928787,Amazon,Consulting,14,7,Pune,Hired
1411,2026-04-02,274,SQL Developer,Hyderabad,603274,1090878,847076,Amazon,IT,172,5,Pune,Interview
1412,2026-04-02,249,BI Analyst,Pune,494397,1388327,941362,Accenture,Analytics,133,2,Bangalore,Hired
1413,2026-04-02,58,SQL Developer,Hyderabad,544418,985272,764845,Amazon,Finance,79,7,Hyderabad,Shortlisted
1414,2026-04-02,257,Data Scientist,Mumbai,633847,1215753,924800,Capgemini,IT,72,7,Hyderabad,Applied
1415,2026-04-02,75,Business Analyst,Pune,672388,1053861,863124,Microsoft,Analytics,98,4,Hyderabad,Shortlisted
1416,2026-04-02,109,SQL Developer,Hyderabad,417233,997180,707206,Wipro,Ecommerce,120,8,Delhi,Rejected
1417,2026-04-02,81,Data Analyst,Hyderabad,616834,1410691,1013762,Microsoft,Analytics,129,8,Delhi,Interview
1418,2026-04-02,219,Data Scientist,Mumbai,615231,1352793,984012,Deloitte,Analytics,131,7,Hyderabad,Rejected
1419,2026-04-02,10,SQL Developer,Mumbai,579352,983944,781648,Amazon,Consulting,197,0,Hyderabad,Interview
1420,2026-04-02,152,Data Analyst,Mumbai,671616,1318263,994939,Cognizant,Analytics,6,5,Mumbai,Applied
1421,2026-04-02,186,Data Analyst,Bangalore,731311,1495227,1113269,Infosys,Ecommerce,64,7,Hyderabad,Interview
1422,2026-04-02,204,Data Analyst,Hyderabad,482671,1447579,965125,Cognizant,Analytics,42,3,Delhi,Rejected
1423,2026-04-02,169,Business Analyst,Pune,501577,970692,736134,Cognizant,IT,8,1,Mumbai,Rejected
1424,2026-04-02,111,SQL Developer,Hyderabad,652125,1470264,1061194,Capgemini,IT,35,1,Bangalore,Applied
1425,2026-04-02,229,SQL Developer,Delhi,757945,1275867,1016906,Google,Analytics,38,1,Pune,Rejected
1426,2026-04-02,251,Data Analyst,Delhi,489142,1390432,939787,Deloitte,Analytics,195,2,Mumbai,Interview
1427,2026-04-02,232,Data Scientist,Bangalore,757980,1298583,1028281,Cognizant,Analytics,158,8,Hyderabad,Rejected
1428,2026-04-02,134,Business Analyst,Pune,758166,1464420,1111293,Infosys,Consulting,116,8,Delhi,Rejected
1429,2026-04-02,160,Data Scientist,Pune,552203,1158720,855461,Wipro,Ecommerce,4,5,Pune,Shortlisted
1430,2026-04-02,277,BI Analyst,Hyderabad,749670,1316163,1032916,Google,IT,144,6,Pune,Applied
1431,2026-04-02,47,SQL Developer,Pune,565994,1334515,950254,Deloitte,Consulting,42,3,Delhi,Interview
1432,2026-04-02,256,Data Analyst,Hyderabad,401063,1277457,839260,Deloitte,Consulting,181,4,Mumbai,Interview
1433,2026-04-02,99,Business Analyst,Delhi,651674,1312895,982284,Cognizant,Finance,79,7,Hyderabad,Hired
1434,2026-04-02,204,Data Analyst,Hyderabad,482671,1447579,965125,Cognizant,Analytics,183,3,Pune,Hired
1435,2026-04-02,253,BI Analyst,Mumbai,713140,956912,835026,Amazon,Consulting,107,3,Delhi,Shortlisted
1436,2026-04-02,11,Data Analyst,Pune,412781,1336091,874436,Cognizant,Analytics,157,4,Pune,Rejected
1437,2026-04-02,280,BI Analyst,Delhi,457879,1188801,823340,Capgemini,Consulting,50,8,Hyderabad,Interview
1438,2026-04-02,96,Business Analyst,Bangalore,649930,1334404,992167,Cognizant,Consulting,60,5,Mumbai,Rejected
1439,2026-04-02,67,Data Scientist,Mumbai,674620,1224631,949625,Microsoft,Consulting,195,2,Mumbai,Hired
1440,2026-04-02,159,SQL Developer,Delhi,432561,1266179,849370,Amazon,IT,87,3,Bangalore,Rejected
1441,2026-04-02,300,Business Analyst,Mumbai,533872,1367052,950462,Cognizant,Ecommerce,107,3,Delhi,Applied
1442,2026-04-02,51,BI Analyst,Mumbai,739029,900050,819539,Accenture,Consulting,11,6,Hyderabad,Interview
1443,2026-04-02,149,Data Scientist,Bangalore,787569,1236229,1011899,Microsoft,Analytics,173,5,Bangalore,Shortlisted
1444,2026-04-02,12,SQL Developer,Hyderabad,690328,1052327,871327,Cognizant,Analytics,186,6,Pune,Shortlisted
1445,2026-04-02,141,BI Analyst,Bangalore,411567,1438489,925028,Capgemini,Consulting,195,2,Mumbai,Interview
1446,2026-04-02,12,SQL Developer,Hyderabad,690328,1052327,871327,Cognizant,Analytics,51,3,Mumbai,Rejected
1447,2026-04-02,292,Data Analyst,Hyderabad,538399,1104160,821279,Google,IT,26,6,Delhi,Shortlisted
